0.767877094972067,0.969832402234637,0.995530726256983,0.998603351955307,0.999720670391061,0.999720670391061,0.999720670391061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.146823811426288,0.71454254894127,0.970035956851778,0.995805033959249,0.99960047942469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.0092678405931418,0.146637833384821,0.750901040057667,0.978580990629183,0.997322623828648,0.999382143960457,0.99989702399341,0.99989702399341,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000250234594932749,0.00669377541445105,0.149890522364717,0.770034407256803,0.982421019705974,0.997685329996872,0.999436972161401,0.9998123240538,0.999937441351267,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9.66463709287716e-05,0.000289939112786315,0.00802164878708805,0.176041364646758,0.778486517831255,0.981975451821784,0.997535517541316,0.999468444959892,0.999806707258142,0.999951676814536,0.999951676814536,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0.000785271791292208,0.0105139167611901,0.196492452665561,0.781781694442021,0.977227118052526,0.996771660413576,0.999563737893727,0.999825495157491,0.999956373789373,0.999956373789373,1,1,1,1,1,1,1,1,1,1,1
0,0,0.00022826880934989,0.0010500365230095,0.0163440467494522,0.227584002921841,0.786066471877283,0.976077428780131,0.997671658144631,0.99945215485756,0.99990869247626,1,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0.00011037527593819,0.00154525386313466,0.0216335540838852,0.263079470198676,0.79387417218543,0.976103752759382,0.997019867549669,0.999282560706402,0.999779249448124,0.999889624724062,0.999944812362031,1,1,1,1,1,1,1,1,1
0,0,0,7.4019245003701e-05,0.000296076980014804,0.00281273131014064,0.0334566987416728,0.287860843819393,0.792672094744634,0.97120651369356,0.996225018504811,0.998889711324945,0.999703923019985,0.999925980754996,0.999925980754996,1,1,1,1,1,1,1,1
0,0,0,0,0,0.000214776632302405,0.00429553264604811,0.0430627147766323,0.307023195876289,0.772981099656357,0.961447594501718,0.994523195876289,0.998926116838488,0.999785223367698,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0.000311429461227032,0.00140143257552164,0.00794145126128932,0.0611958891311118,0.337433821239489,0.768140766116475,0.962628464652756,0.995639987542822,0.999377141077546,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0.000226654578422484,0.00113327289211242,0.00883952855847688,0.0768359020852221,0.36310063463282,0.783544877606528,0.960108794197643,0.994106980961015,0.99909338168631,0.999773345421578,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0.00266869996187571,0.0217308425467022,0.100266869996188,0.397636294319481,0.779260388867709,0.955394586351506,0.992375142966069,0.998475028593214,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0.00066577896138482,0.00066577896138482,0.00532623169107856,0.0272969374167776,0.122503328894807,0.438748335552597,0.786950732356858,0.938082556591212,0.984687083888149,0.99866844207723,0.999334221038615,1,1,1,1,1
0,0,0,0,0,0,0.00122100122100122,0.00244200244200244,0.00244200244200244,0.00244200244200244,0.00854700854700855,0.0366300366300366,0.14041514041514,0.424908424908425,0.747252747252747,0.942612942612943,0.991452991452991,0.996336996336996,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0.00330578512396694,0.00826446280991736,0.0314049586776859,0.150413223140496,0.398347107438017,0.732231404958678,0.927272727272727,0.99504132231405,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0.00275482093663912,0.00275482093663912,0.0110192837465565,0.0137741046831956,0.068870523415978,0.18732782369146,0.512396694214876,0.815426997245179,0.961432506887052,0.997245179063361,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0.00564971751412429,0.0282485875706215,0.0677966101694915,0.23728813559322,0.525423728813559,0.790960451977401,0.926553672316384,0.977401129943503,0.988700564971751,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120481927710843,0.036144578313253,0.0843373493975904,0.27710843373494,0.55421686746988,0.819277108433735,0.963855421686747,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212765957446809,0.0212765957446809,0.0425531914893617,0.0851063829787234,0.191489361702128,0.48936170212766,0.829787234042553,0.978723404255319,0.978723404255319,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157894736842105,0.315789473684211,0.684210526315789,0.894736842105263,0.947368421052632,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,1,1
